,slope_1,slope_6,slope_11,slope_16,slope_21,slope_2,slope_7,slope_12,slope_17,slope_22,slope_3,slope_8,slope_13,slope_18,slope_23,slope_4,slope_9,slope_14,slope_19,slope_24,slope_5,slope_10,slope_15,slope_20,slope_25,aspect_1,aspect_6,aspect_11,aspect_16,aspect_21,aspect_2,aspect_7,aspect_12,aspect_17,aspect_22,aspect_3,aspect_8,aspect_13,aspect_18,aspect_23,aspect_4,aspect_9,aspect_14,aspect_19,aspect_24,aspect_5,aspect_10,aspect_15,aspect_20,aspect_25,curvature_1,curvature_6,curvature_11,curvature_16,curvature_21,curvature_2,curvature_7,curvature_12,curvature_17,curvature_22,curvature_3,curvature_8,curvature_13,curvature_18,curvature_23,curvature_4,curvature_9,curvature_14,curvature_19,curvature_24,curvature_5,curvature_10,curvature_15,curvature_20,curvature_25
20909,40.31129,40.31129,40.0,36.271545,28.77716,40.31129,40.31129,40.0,36.784847,29.421507,5.0,5.0,0.0,10.0,10.0,26.279745,18.79162,15.0,17.67767,14.57738,26.983791,19.764236,15.0,21.505814,19.039433,352.87497,352.87497,0.0,358.02505,357.51044,352.87497,352.87497,0.0,9.782407,12.264773,270.0,270.0,270.0,90.0,90.0,357.27368,356.1859,0.0,45.0,59.036243,13.392498,18.434948,0.0,54.462322,66.80141,-90.0,-70.0,-80.0,-90.0,-40.0,70.0,90.0,80.0,100.0,30.0,-10.0,10.0,-0.0,20.0,-20.0,-70.0,-20.0,-30.0,-10.0,-30.0,80.0,10.0,30.0,70.0,-30.0
20910,65.59821,59.292706,45.0,67.17515,70.79901,69.754036,63.8602,45.0,63.737743,67.54628,45.0,45.0,0.0,40.0,40.0,68.007355,76.321686,70.0,81.62414,86.09588,62.649822,71.5891,70.0,79.45124,84.03868,210.96376,214.69516,180.0,225.0,222.13759,216.25385,220.23636,180.0,221.82018,218.991,270.0,270.0,270.0,270.0,270.0,216.02737,211.6075,180.0,207.34987,205.821,208.61046,204.77515,180.0,204.14554,202.75098,60.0,150.0,90.0,-10.0,210.0,-210.0,-0.0,-90.0,-170.0,-30.0,-90.0,90.0,-0.0,-80.0,80.0,10.0,230.0,140.0,60.0,240.0,-150.0,-90.0,-140.0,-200.0,-100.0
20911,9.519716,8.838835,0.0,8.838835,9.519716,7.28869,6.3737745,0.0,6.3737745,7.28869,5.0,5.0,0.0,5.0,5.0,3.9528472,5.303301,5.0,7.071068,7.071068,1.767767,3.9528472,5.0,7.071068,7.071068,113.19859,98.130104,270.0,261.8699,246.8014,120.96375,101.30993,270.0,258.69006,239.03624,90.0,90.0,270.0,270.0,270.0,71.56505,45.0,0.0,315.0,315.0,45.0,18.434948,0.0,315.0,315.0,30.0,-20.0,-0.0,-20.0,30.0,-0.0,-10.0,-0.0,-10.0,-0.0,10.0,-10.0,-0.0,-10.0,10.0,10.0,-20.0,-10.0,-20.0,-0.0,-0.0,10.0,10.0,-0.0,20.0
20913,99.1369,94.290115,55.0,63.664158,52.35098,74.246216,55.33986,0.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,66.638016,51.02083,35.0,45.96194,42.573467,61.871845,44.61642,35.0,42.573467,38.890873,131.93352,128.54118,180.0,136.59114,123.31063,135.0,108.43495,270.0,90.0,90.0,90.0,90.0,270.0,90.0,90.0,156.8014,149.03624,180.0,135.0,130.23636,171.8699,168.69006,180.0,139.76364,135.0,350.0,-320.0,-110.0,-40.0,-110.0,-70.0,-70.0,-0.0,70.0,-70.0,70.0,-70.0,-0.0,70.0,-70.0,210.0,-0.0,70.0,140.0,-20.0,-140.0,-70.0,-70.0,-20.0,-100.0
20915,26.75117,20.0,35.531677,38.890873,30.0,25.0,0.0,30.0,30.0,0.0,25.495098,5.0,31.868872,32.45189,10.0,25.495098,5.0,34.323826,34.865814,10.0,25.0,0.0,35.0,35.0,0.0,307.40536,0.0,309.2894,315.0,0.0,270.0,270.0,270.0,270.0,270.0,281.30994,0.0,281.30994,285.64224,0.0,281.30994,0.0,280.4915,284.53445,0.0,270.0,270.0,270.0,270.0,270.0,90.0,40.0,-20.0,120.0,60.0,50.0,-0.0,-60.0,60.0,-0.0,40.0,-10.0,-70.0,40.0,-20.0,60.0,10.0,-60.0,90.0,20.0,50.0,-0.0,-70.0,70.0,-0.0
20916,21.86607,15.0,42.72002,42.72002,15.0,28.559149,15.0,42.72002,42.72002,15.0,30.0,0.0,40.0,40.0,0.0,31.27499,0.0,40.0,40.0,0.0,33.77314,0.0,40.0,40.0,0.0,120.96375,180.0,110.556046,110.556046,180.0,113.19859,180.0,110.556046,110.556046,180.0,90.0,270.0,90.0,90.0,270.0,87.70939,270.0,90.0,90.0,270.0,87.87891,270.0,90.0,90.0,270.0,-0.0,30.0,110.0,-50.0,30.0,-90.0,-30.0,50.0,-110.0,-30.0,-60.0,-0.0,80.0,-80.0,-0.0,-60.0,-0.0,80.0,-80.0,-0.0,-70.0,-0.0,80.0,-80.0,-0.0
20917,43.156693,44.300114,15.0,55.480854,54.914707,48.08846,49.117207,15.0,53.062466,52.47023,50.0,50.0,0.0,50.0,50.0,45.276928,47.434166,20.0,54.5722,53.764534,35.35534,38.078865,20.0,56.926487,56.152695,100.00798,106.38954,180.0,104.349335,101.82149,98.972626,104.74356,180.0,105.018364,102.38076,90.0,90.0,270.0,90.0,90.0,83.659805,71.56505,0.0,69.90477,72.40758,81.869896,66.80141,0.0,70.769325,73.17859,90.0,-50.0,30.0,140.0,-90.0,90.0,-130.0,-30.0,70.0,-120.0,100.0,-100.0,-0.0,100.0,-100.0,100.0,-140.0,-40.0,60.0,-130.0,60.0,-20.0,40.0,150.0,-80.0
20919,74.770485,72.82256,55.0,71.26096,73.25043,76.342155,74.43538,55.0,69.754036,71.78527,50.0,50.0,0.0,40.0,40.0,82.85907,89.1803,80.0,90.62285,95.19717,78.91847,85.531425,80.0,88.67074,93.340775,218.21103,219.4278,180.0,217.87498,216.67435,219.68546,220.91438,180.0,216.25385,215.07376,270.0,270.0,270.0,270.0,270.0,213.9298,211.23921,180.0,204.44395,203.1986,209.4072,206.93953,180.0,201.50143,200.37643,30.0,200.0,110.0,20.0,210.0,-220.0,-10.0,-110.0,-190.0,-40.0,-100.0,100.0,-0.0,-80.0,80.0,30.0,260.0,160.0,80.0,260.0,-200.0,-90.0,-160.0,-220.0,-120.0
20925,5.303301,0.0,8.838835,26.279745,35.0,11.8585415,0.0,18.45603,30.872723,35.0,15.0,0.0,25.0,25.0,0.0,80.700066,85.0,90.15611,92.55067,90.0,86.09588,85.0,90.91548,93.29054,90.0,225.0,270.0,8.130102,2.726311,0.0,251.56505,270.0,298.30075,328.2405,0.0,270.0,270.0,270.0,270.0,270.0,343.8108,0.0,343.07248,343.52313,0.0,334.17902,0.0,341.56506,342.0506,0.0,-0.0,-0.0,20.0,-90.0,-70.0,30.0,-0.0,-50.0,120.0,70.0,30.0,-0.0,-50.0,50.0,-0.0,-140.0,-170.0,-220.0,-130.0,-180.0,260.0,170.0,110.0,240.0,180.0
20926,60.0,54.886246,35.531677,10.0,16.298006,60.0,70.79901,57.118298,10.0,21.286734,0.0,65.0,65.0,0.0,20.0,55.0,86.33148,79.94138,30.0,17.410486,55.0,96.905235,91.25856,30.0,26.75117,0.0,30.068583,50.710594,0.0,327.5288,0.0,47.862404,66.80141,0.0,310.23636,270.0,90.0,90.0,270.0,270.0,0.0,55.619656,63.034286,0.0,338.9625,0.0,59.79676,66.595314,0.0,52.594643,-120.0,-90.0,-50.0,-20.0,-30.0,120.0,250.0,-110.0,20.0,-20.0,-0.0,130.0,-130.0,-0.0,-40.0,-110.0,20.0,-190.0,-60.0,-100.0,110.0,290.0,-120.0,60.0,130.0
20927,35.531677,32.596012,15.0,18.027756,15.0,39.528473,36.91206,15.0,26.925825,25.0,35.0,35.0,0.0,30.0,30.0,36.44345,36.271545,0.0,30.0,30.0,38.93103,38.770157,0.0,30.0,30.0,50.710594,57.52881,0.0,56.309933,90.0,55.304848,61.699245,0.0,68.19859,90.0,90.0,90.0,270.0,90.0,90.0,84.09386,88.02506,270.0,90.0,90.0,84.47246,88.15239,270.0,90.0,90.0,-0.0,-80.0,-30.0,-10.0,-10.0,120.0,-40.0,30.0,90.0,-70.0,70.0,-70.0,-0.0,60.0,-60.0,60.0,-70.0,-0.0,60.0,-60.0,90.0,-80.0,-0.0,60.0,-60.0
20930,24.811792,15.0,19.764236,21.86607,20.0,20.0,0.0,10.0,10.0,0.0,19.039433,10.0,14.252193,12.869538,5.0,14.57738,10.0,16.298006,15.103807,5.0,10.0,0.0,15.0,15.0,0.0,49.085617,0.0,34.695152,30.963757,0.0,90.0,270.0,90.0,90.0,270.0,66.80141,0.0,52.125015,60.945396,0.0,59.036243,0.0,57.52881,65.556046,0.0,90.0,270.0,90.0,90.0,270.0,-10.0,30.0,50.0,20.0,40.0,-40.0,-0.0,20.0,-20.0,-0.0,-60.0,-20.0,-0.0,-30.0,-10.0,-0.0,20.0,50.0,-20.0,10.0,-20.0,-0.0,30.0,-30.0,-0.0
20931,32.01562,32.01562,25.0,50.621143,53.50234,32.01562,32.01562,25.0,46.50269,49.623585,20.0,20.0,0.0,35.0,35.0,35.531677,31.819805,20.0,39.88264,41.268936,38.890873,35.531677,20.0,37.790543,39.250797,218.6598,218.6598,180.0,237.09476,232.59465,218.6598,218.6598,180.0,233.74615,229.08562,270.0,270.0,270.0,270.0,270.0,219.28941,225.0,180.0,237.80426,234.86581,225.0,230.71059,180.0,235.7843,232.76517,10.0,90.0,50.0,-40.0,160.0,-90.0,-10.0,-50.0,-120.0,-0.0,-40.0,40.0,-0.0,-70.0,70.0,20.0,80.0,40.0,-30.0,120.0,-120.0,20.0,-40.0,-100.0,10.0
20932,60.0,0.0,55.0,55.0,0.0,90.77789,75.0,93.00538,93.00538,75.0,86.33148,75.0,93.00538,93.00538,75.0,45.0,0.0,55.0,55.0,0.0,73.25043,60.0,83.60996,103.45591,105.0,270.0,270.0,270.0,270.0,270.0,218.29016,180.0,216.25385,216.25385,180.0,214.38034,180.0,216.25385,216.25385,180.0,270.0,270.0,270.0,270.0,270.0,216.67435,180.0,211.55139,205.01689,180.0,120.0,-0.0,-110.0,110.0,-0.0,270.0,150.0,40.0,260.0,150.0,-60.0,-150.0,-260.0,-40.0,-150.0,90.0,-0.0,-110.0,110.0,-0.0,210.0,120.0,10.0,320.0,210.0
20933,15.0,15.0,15.0,16.298006,17.410486,15.0,15.0,15.0,15.0,16.298006,0.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,5.0,10.752907,5.0,5.0,5.0,5.0,8.838835,180.0,180.0,180.0,184.39871,201.0375,180.0,180.0,180.0,180.0,212.47119,270.0,270.0,270.0,270.0,270.0,180.0,180.0,180.0,180.0,234.46233,180.0,180.0,180.0,180.0,225.0,30.0,30.0,30.0,30.0,10.0,-30.0,-30.0,-30.0,-30.0,-50.0,-0.0,-0.0,-0.0,-0.0,-20.0,10.0,10.0,10.0,10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-20.0
20938,50.0,50.0,0.0,85.0,85.0,50.0,50.0,0.0,85.0,85.0,52.201534,52.201534,15.0,83.4416,82.84021,52.201534,52.201534,15.0,78.501595,77.86206,50.0,50.0,0.0,75.0,75.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,286.69925,286.69925,0.0,278.61566,275.19443,286.69925,286.69925,0.0,279.16235,275.52753,270.0,270.0,270.0,270.0,270.0,-100.0,100.0,-0.0,-170.0,170.0,-100.0,100.0,-0.0,-170.0,170.0,-130.0,70.0,-30.0,-200.0,160.0,-70.0,130.0,30.0,-120.0,160.0,-100.0,100.0,-0.0,-150.0,150.0
20939,0.0,0.0,0.0,0.0,0.0,11.319232,13.806702,15.0,16.298006,18.79162,11.8585415,14.252193,15.0,16.67708,19.121323,5.0,5.0,0.0,5.0,5.0,18.45603,12.374369,5.0,7.9056945,7.9056945,270.0,270.0,270.0,270.0,270.0,173.6598,174.80557,180.0,175.60129,176.18593,161.56505,164.74489,180.0,167.00539,168.69006,90.0,90.0,270.0,90.0,90.0,28.300756,45.0,0.0,71.56505,108.43495,-0.0,-0.0,-0.0,-0.0,-0.0,20.0,30.0,30.0,30.0,40.0,-10.0,-40.0,-30.0,-20.0,-50.0,10.0,-10.0,-0.0,10.0,-10.0,-30.0,-20.0,-10.0,-0.0,-0.0
20940,10.0,8.838835,6.3737745,5.0,7.9056945,10.0,9.519716,7.28869,5.0,12.747549,0.0,5.0,5.0,0.0,15.0,5.0,7.28869,6.3737745,0.0,16.298006,5.0,9.519716,8.838835,0.0,18.79162,0.0,8.130102,11.309933,0.0,71.56505,0.0,23.198591,30.963757,0.0,78.69007,270.0,90.0,90.0,270.0,90.0,0.0,59.036243,78.69007,270.0,94.398705,0.0,66.80141,81.869896,270.0,93.81407,-20.0,-20.0,-10.0,-10.0,-0.0,20.0,30.0,-0.0,10.0,40.0,-0.0,10.0,-10.0,-0.0,30.0,-10.0,-0.0,-10.0,-0.0,30.0,10.0,30.0,-20.0,-0.0,40.0
20956,39.528473,34.820972,30.0,30.0,30.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,36.44345,43.48132,45.0,46.266888,48.766026,39.88264,46.40178,45.0,46.40178,48.89402,161.56505,158.9625,180.0,180.0,180.0,90.0,90.0,270.0,270.0,270.0,90.0,90.0,270.0,270.0,270.0,157.83365,161.56505,180.0,178.45184,178.5312,147.80426,152.74467,180.0,175.36453,175.60129,-60.0,-80.0,-60.0,-60.0,-60.0,20.0,-20.0,-0.0,-0.0,-0.0,20.0,-20.0,-0.0,-0.0,-0.0,80.0,70.0,90.0,90.0,100.0,-10.0,-140.0,-90.0,-80.0,-110.0
20961,33.77314,0.0,51.265244,53.880657,5.59017,31.27499,0.0,53.764534,55.05679,1.767767,30.0,0.0,55.0,55.0,0.0,27.66993,5.0,57.98707,58.843014,15.0,20.691181,5.0,62.94839,63.737743,15.0,92.12109,270.0,91.39718,93.99091,153.43495,92.29061,270.0,91.33222,92.60256,135.0,90.0,270.0,90.0,90.0,270.0,108.43495,180.0,97.43141,102.26477,180.0,115.01689,180.0,96.84277,101.30993,180.0,-70.0,-0.0,100.0,-80.0,-20.0,-60.0,-0.0,110.0,-120.0,-0.0,-60.0,-0.0,110.0,-110.0,-0.0,-50.0,10.0,120.0,-80.0,30.0,-40.0,-10.0,120.0,-160.0,-30.0
20966,0.0,60.0,60.0,14.142136,57.118298,45.0,73.25043,71.78527,44.72136,57.55432,45.0,71.26096,69.754036,31.622778,31.622778,0.0,55.0,55.0,0.0,20.0,15.0,50.990196,50.0,5.0,18.45603,270.0,90.0,90.0,135.0,113.19859,180.0,126.67435,125.07375,153.43495,124.38035,180.0,127.874985,126.25384,161.56505,108.43495,270.0,90.0,90.0,270.0,90.0,180.0,101.30993,90.0,0.0,61.699245,-0.0,120.0,-120.0,-0.0,180.0,90.0,210.0,-40.0,160.0,-120.0,-90.0,20.0,-190.0,-80.0,40.0,-0.0,110.0,-110.0,-0.0,40.0,30.0,140.0,-120.0,-10.0,30.0
20968,28.284271,21.213203,19.039433,33.54102,33.35416,20.0,20.0,0.0,10.0,10.0,24.748737,21.505814,10.0,5.303301,9.519716,21.505814,17.67767,10.0,9.519716,12.374369,10.0,10.0,0.0,15.0,15.0,225.0,225.0,203.1986,206.56505,192.99461,270.0,270.0,270.0,270.0,270.0,315.0,305.5377,0.0,315.0,203.1986,324.4623,315.0,0.0,66.80141,135.0,270.0,270.0,270.0,90.0,90.0,-100.0,20.0,-20.0,-100.0,-40.0,-40.0,40.0,-0.0,-20.0,20.0,-80.0,20.0,-20.0,-40.0,50.0,20.0,40.0,20.0,50.0,-60.0,-20.0,20.0,-0.0,30.0,-30.0
20970,54.5722,66.45017,70.0,75.519035,73.25043,51.629692,64.05564,70.0,76.58737,74.351364,0.0,0.0,0.0,35.0,35.0,62.54998,67.54628,70.0,82.23442,96.5013,62.94839,67.91539,70.0,78.501595,93.340775,200.09523,196.38954,180.0,204.44395,205.25316,186.95296,185.59933,180.0,206.14684,206.99583,270.0,270.0,270.0,270.0,270.0,177.7094,177.8789,180.0,199.53665,196.55707,173.15723,173.6598,180.0,189.16235,187.69604,40.0,190.0,140.0,80.0,190.0,-90.0,-140.0,-140.0,-210.0,-60.0,-0.0,-0.0,-0.0,-70.0,70.0,120.0,140.0,140.0,70.0,270.0,-100.0,-160.0,-140.0,-150.0,-190.0
20971,28.284271,21.213203,19.039433,33.54102,33.35416,20.0,20.0,0.0,10.0,10.0,24.748737,21.505814,10.0,5.303301,9.519716,21.505814,17.67767,10.0,9.519716,12.374369,10.0,10.0,0.0,15.0,15.0,225.0,225.0,203.1986,206.56505,192.99461,270.0,270.0,270.0,270.0,270.0,315.0,305.5377,0.0,315.0,203.1986,324.4623,315.0,0.0,66.80141,135.0,270.0,270.0,270.0,90.0,90.0,-100.0,20.0,-20.0,-100.0,-40.0,-40.0,40.0,-0.0,-20.0,20.0,-80.0,20.0,-20.0,-40.0,50.0,20.0,40.0,20.0,50.0,-60.0,-20.0,20.0,-0.0,30.0,-30.0
20977,20.0,0.0,5.0,5.0,0.0,19.039433,10.0,11.18034,11.18034,10.0,14.57738,10.0,11.18034,11.18034,10.0,10.0,0.0,5.0,5.0,0.0,10.606602,10.0,12.747549,17.67767,20.0,270.0,270.0,270.0,270.0,270.0,246.8014,180.0,206.56505,206.56505,180.0,239.03624,180.0,206.56505,206.56505,180.0,270.0,270.0,270.0,270.0,270.0,225.0,180.0,191.30994,188.1301,180.0,40.0,-0.0,-10.0,10.0,-0.0,60.0,20.0,10.0,30.0,20.0,-0.0,-20.0,-30.0,-10.0,-20.0,20.0,-0.0,-10.0,10.0,-0.0,40.0,20.0,10.0,50.0,40.0
20978,20.0,43.73214,46.50269,30.0,49.623585,20.0,48.08846,50.621143,30.0,53.50234,0.0,45.0,45.0,0.0,45.0,25.0,53.18012,54.457554,30.0,59.292706,25.0,55.368088,56.596157,30.0,65.59821,180.0,120.96375,126.25384,180.0,130.91438,180.0,117.89727,122.90524,180.0,127.40536,270.0,90.0,90.0,270.0,90.0,180.0,119.577835,121.865974,180.0,124.69515,180.0,118.30076,120.52971,180.0,120.96375,40.0,110.0,-10.0,60.0,130.0,-40.0,50.0,-150.0,-60.0,30.0,-0.0,90.0,-90.0,-0.0,90.0,50.0,140.0,-30.0,60.0,150.0,-50.0,50.0,-160.0,-60.0,60.0
20979,65.0,84.87122,79.628044,50.0,99.56154,0.0,55.0,55.0,0.0,85.0,40.0,68.007355,68.007355,40.0,85.67745,40.0,68.007355,68.007355,40.0,74.351364,0.0,55.0,55.0,0.0,60.0,180.0,136.1935,132.4552,180.0,118.495636,270.0,90.0,90.0,270.0,90.0,180.0,126.027374,126.027374,180.0,113.19859,180.0,126.027374,126.027374,180.0,116.99584,270.0,90.0,90.0,270.0,90.0,-130.0,-20.0,-210.0,-100.0,70.0,-0.0,110.0,-110.0,-0.0,170.0,80.0,190.0,-30.0,80.0,250.0,-80.0,30.0,-190.0,-80.0,40.0,-0.0,110.0,-110.0,-0.0,120.0
20980,50.0,40.0,35.0,32.596012,27.613403,50.990196,41.231056,35.0,32.596012,27.613403,15.0,15.0,0.0,5.0,5.0,33.024612,30.872723,25.0,26.516504,28.993534,34.323826,32.25872,25.0,26.279745,28.77716,180.0,180.0,180.0,175.60129,174.80557,191.30994,194.03624,180.0,184.39871,185.19443,270.0,270.0,270.0,270.0,270.0,209.47589,211.75948,180.0,188.1301,187.43141,213.11134,215.53767,180.0,182.72632,182.48955,120.0,60.0,70.0,80.0,40.0,-140.0,-40.0,-70.0,-80.0,-40.0,-30.0,30.0,-0.0,-10.0,10.0,30.0,80.0,50.0,40.0,70.0,-100.0,-10.0,-50.0,-50.0,-60.0
20981,80.0,77.96233,70.644356,65.0,61.568054,80.0,76.75041,69.30458,65.0,61.262756,0.0,5.0,5.0,0.0,5.0,90.0,87.535706,82.53787,80.0,80.1561,90.0,87.535706,82.53787,80.0,80.1561,180.0,167.9694,166.70143,180.0,174.17366,180.0,173.4537,172.74681,180.0,181.16914,270.0,90.0,90.0,270.0,270.0,180.0,178.36342,178.2643,180.0,183.57634,180.0,181.63658,181.7357,180.0,183.57634,160.0,200.0,90.0,130.0,150.0,-160.0,-150.0,-140.0,-130.0,-140.0,-0.0,10.0,-10.0,-0.0,-10.0,180.0,190.0,150.0,160.0,150.0,-180.0,-190.0,-150.0,-160.0,-170.0
20982,55.9017,46.09772,40.0,45.96194,50.621143,58.5235,49.24429,40.0,44.300114,49.117207,25.0,25.0,0.0,10.0,10.0,57.118298,61.745445,60.0,60.827625,60.827625,55.33986,60.104076,60.0,60.827625,60.827625,10.304847,12.528808,0.0,22.380135,20.22486,19.983107,23.962488,0.0,16.38954,14.743563,90.0,90.0,270.0,90.0,90.0,23.198591,21.370623,0.0,9.462322,9.462322,18.434948,16.927513,0.0,9.462322,9.462322,-110.0,-90.0,-80.0,-40.0,-140.0,170.0,30.0,80.0,100.0,80.0,50.0,-50.0,-0.0,20.0,-20.0,-50.0,-170.0,-120.0,-100.0,-140.0,130.0,90.0,120.0,140.0,100.0
20983,22.638464,20.0,35.399506,40.81207,35.0,22.638464,20.0,30.259296,36.44345,35.0,5.0,0.0,15.0,15.0,0.0,28.504387,25.0,30.207615,34.820972,35.0,30.207615,25.0,28.504387,33.35416,35.0,173.6598,180.0,227.86241,220.03026,180.0,186.3402,180.0,218.29016,210.96376,180.0,270.0,270.0,270.0,270.0,270.0,195.25511,180.0,204.44395,201.0375,180.0,204.44395,180.0,195.25511,192.99461,180.0,30.0,40.0,-20.0,130.0,70.0,-30.0,-40.0,-70.0,-40.0,-70.0,10.0,-0.0,-30.0,30.0,-0.0,60.0,50.0,20.0,100.0,70.0,-20.0,-50.0,-60.0,-60.0,-70.0
20984,33.957695,31.474195,30.0,31.474195,33.957695,5.0,5.0,0.0,5.0,5.0,26.516504,28.993534,30.0,30.413813,30.413813,26.279745,28.77716,30.0,30.413813,30.413813,0.0,0.0,0.0,5.0,5.0,186.3402,186.84277,180.0,173.15723,173.6598,270.0,270.0,270.0,90.0,90.0,188.1301,187.43141,180.0,170.53767,170.53767,182.72632,182.48955,180.0,170.53767,170.53767,270.0,270.0,270.0,90.0,90.0,-80.0,-50.0,-60.0,-50.0,-80.0,-10.0,10.0,-0.0,10.0,-10.0,40.0,70.0,60.0,70.0,50.0,-50.0,-60.0,-60.0,-50.0,-70.0,-0.0,-0.0,-0.0,10.0,-10.0
20989,135.0,0.0,35.0,35.0,0.0,140.22304,30.0,40.81207,36.44345,15.0,145.12926,30.0,35.399506,30.259296,15.0,145.0,0.0,20.0,20.0,0.0,133.65067,30.0,35.399506,28.559149,5.0,270.0,270.0,270.0,270.0,270.0,281.30994,0.0,310.03027,300.96375,0.0,280.9228,0.0,317.8624,308.29016,0.0,270.0,270.0,270.0,270.0,270.0,262.47617,180.0,227.86241,246.8014,180.0,270.0,-0.0,-70.0,70.0,-0.0,210.0,-60.0,-130.0,40.0,-30.0,350.0,60.0,20.0,70.0,30.0,290.0,-0.0,-40.0,40.0,-0.0,350.0,60.0,20.0,50.0,10.0
20998,51.02083,47.598583,15.0,51.991585,51.387012,57.581467,54.5722,15.0,64.34769,63.8602,55.0,55.0,0.0,70.0,70.0,53.880657,53.764534,0.0,75.16648,76.48529,51.387012,51.265244,0.0,85.146935,86.313385,59.036243,66.80141,0.0,80.31121,94.18491,62.878696,69.90477,0.0,82.18471,93.36646,90.0,90.0,270.0,90.0,90.0,93.99091,91.33222,270.0,93.81407,101.30993,94.18491,91.39718,270.0,93.36646,100.00798,20.0,-110.0,-30.0,60.0,-70.0,170.0,-80.0,30.0,170.0,-160.0,110.0,-110.0,-0.0,140.0,-140.0,120.0,-110.0,-0.0,140.0,-100.0,90.0,-100.0,-0.0,180.0,-220.0
21000,10.0,0.0,25.0,25.0,0.0,25.739077,20.0,32.596012,30.207615,10.0,28.504387,20.0,36.91206,34.820972,10.0,20.0,0.0,35.0,35.0,0.0,23.717083,10.0,34.865814,34.323826,5.0,90.0,270.0,90.0,90.0,270.0,29.054604,0.0,57.52881,65.556046,0.0,37.874985,0.0,61.699245,68.96249,0.0,90.0,270.0,90.0,90.0,270.0,108.43495,180.0,104.534454,100.49148,180.0,-20.0,-0.0,50.0,-50.0,-0.0,-60.0,-40.0,10.0,-70.0,-20.0,-0.0,40.0,110.0,-50.0,20.0,-40.0,-0.0,70.0,-70.0,-0.0,-20.0,20.0,90.0,-60.0,10.0
21029,40.0,0.0,50.0,50.0,0.0,42.72002,15.0,50.621143,52.55949,25.0,42.72002,15.0,45.96194,48.08846,25.0,40.0,0.0,40.0,40.0,0.0,40.31129,25.0,46.804115,48.25065,30.0,270.0,270.0,270.0,270.0,270.0,249.44395,180.0,249.77515,244.65382,180.0,249.44395,180.0,247.61986,242.10272,180.0,270.0,270.0,270.0,270.0,270.0,240.25511,180.0,235.88553,233.42697,180.0,80.0,-0.0,-100.0,100.0,-0.0,110.0,30.0,-70.0,150.0,50.0,50.0,-30.0,-110.0,30.0,-50.0,80.0,-0.0,-80.0,80.0,-0.0,130.0,50.0,-30.0,140.0,60.0
21030,12.869538,10.0,14.252193,16.298006,15.0,15.0,0.0,10.0,10.0,0.0,20.0,5.0,18.027756,25.0,25.0,30.0,5.0,26.925825,32.01562,25.0,35.0,0.0,30.0,30.0,0.0,299.0546,0.0,322.12503,327.5288,0.0,270.0,270.0,270.0,270.0,270.0,270.0,0.0,303.69006,323.1301,0.0,270.0,0.0,291.80142,308.65982,0.0,270.0,270.0,270.0,270.0,270.0,50.0,20.0,-0.0,50.0,30.0,30.0,-0.0,-20.0,20.0,-0.0,20.0,-10.0,-30.0,-30.0,-50.0,80.0,10.0,-50.0,110.0,50.0,70.0,-0.0,-60.0,60.0,-0.0
21031,12.747549,11.18034,14.57738,17.67767,0.0,14.57738,7.9056945,17.67767,20.0,0.0,10.0,0.0,20.0,20.0,0.0,12.747549,0.0,18.79162,19.121323,5.0,17.67767,0.0,16.298006,16.67708,5.0,191.30994,153.43495,239.03624,261.8699,270.0,210.96376,161.56505,261.8699,270.0,270.0,270.0,270.0,270.0,270.0,270.0,258.69006,270.0,266.1859,258.69006,180.0,261.8699,270.0,265.6013,257.00537,180.0,20.0,40.0,-80.0,40.0,-0.0,-0.0,-20.0,-40.0,40.0,-0.0,20.0,-0.0,-40.0,40.0,-0.0,20.0,-0.0,-40.0,50.0,10.0,40.0,-0.0,-30.0,20.0,-10.0
21035,25.310572,24.04423,10.0,8.838835,6.3737745,20.0,20.0,0.0,10.0,10.0,29.15476,21.213203,10.0,15.103807,13.806702,25.495098,15.811389,10.0,22.150057,21.286734,0.0,0.0,0.0,25.0,25.0,302.90524,297.89728,0.0,45.0,101.30993,270.0,270.0,270.0,90.0,90.0,329.03625,315.0,0.0,65.556046,95.19443,348.69006,341.56506,0.0,73.61046,93.36646,270.0,270.0,270.0,90.0,90.0,-10.0,60.0,20.0,40.0,-30.0,-40.0,40.0,-0.0,20.0,-20.0,-100.0,20.0,-20.0,-0.0,-10.0,60.0,20.0,20.0,70.0,-60.0,-0.0,-0.0,-0.0,50.0,-50.0
